type,1,2,3,4,5,6,7,8,9,10
normal,3.90997e-29,4.6004028e-34,0.0,0.0,0.0,0.0,0.0,3.9524585e-27,1.5867961e-35,2.2089917e-33
attack,0.0,6.704609e-35,4.5589746e-07,0.0,1.0993458e-11,1.8159572e-08,4.8105e-37,3.2122213e-13,3.2896268e-09,0.0
attack,0.0,0.0,1.0,1.0,0.9999976,0.0,0.0,0.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,1.1014102e-31,0.0,0.0,0.0,0.0,0.0
attack,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.1219006e-38,1.0,2.6210536e-13
normal,3.402166e-35,0.0,1.4483414e-29,0.0,6.3335576e-25,0.0,0.0,0.0,1.0269443e-24,0.0
attack,0.9999964,0.9999996,1.0,1.1049503e-37,1.0,0.0,1.0,0.0,0.0,0.0
attack,0.0,1.0,0.0,1.0,1.0,0.99999547,1.0,0.0,8.7969105e-37,0.0
normal,0.0,0.0,4.503739e-33,0.75131106,0.0,0.15762052,1.0956572e-15,0.2663374,4.1046514e-15,0.0
attack,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
attack,0.0,1.7046616e-31,1.0,7.107095e-23,1.0,1.0,3.0048636e-28,1.0,1.0,3.2226507e-30
attack,0.0,1.0,1.4640749e-34,0.0,1.0,1.0,1.0,0.0,0.0,1.0
normal,3.461963e-09,2.3583676e-18,1.9504186e-17,5.785853e-32,1.117723e-23,1.5098403e-35,0.00020304322,1.5333204e-10,0.0,3.793438e-06
attack,7.837457e-37,1.0,1.0,0.0,5.165798e-37,1.2297745e-34,1.0,0.0,1.0,1.0
attack,5.9771648e-27,1.0,1.0,1.1089218e-33,1.0,0.0,4.3672744e-17,1.0,1.0,2.393629e-22
normal,1.6715651e-36,0.0,0.0,0.0,0.0,0.0,3.3667214e-23,0.0,0.0,2.755221e-35
normal,0.0,0.0,0.0,0.0,1.2711814e-33,0.0,0.0,9.9373e-37,0.0,2.5584966e-28
normal,3.487225e-32,0.0,0.0,0.0,2.567784e-29,0.0,3.9484137e-30,0.0,0.0,2.244326e-18
attack,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
normal,5.6104646e-35,0.0,0.0,3.7577198e-34,2.351549e-33,7.5109486e-29,1.4727966e-19,0.0,1.461253e-32,1.3345929e-25
attack,0.99985236,3.9294472e-32,0.0,0.9999992,1.0,3.3480108e-15,2.439228e-15,6.307556e-28,0.9769258,1.0
attack,1.3654492e-26,1.0,1.2166558e-15,1.0,1.0,0.23143798,0.0,1.0,0.99630153,3.2432609e-21
normal,8.646548e-33,2.9987579e-37,4.2158614e-38,5.6857938e-33,3.5491552e-35,0.0,0.0,7.911351e-37,0.0,4.3508334e-30
attack,6.8104127e-31,0.9999398,0.99986726,6.320685e-35,1.1787942e-33,1.5707283e-05,0.9999944,3.6552805e-08,4.270491e-30,0.9999876
attack,1.0,1.0,0.99999964,3.3732084e-26,0.0,1.0,0.0,1.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,1.0,5.5466886e-27,6.197308e-24,4.0161847e-09,1.0,0.0,0.0,1.0,1.0
attack,0.0,2.5954707e-26,0.79170275,1.6090024e-34,0.0,0.99999964,1.962319e-20,1.0,0.0027766526,0.9999993
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1684355e-15,0.0,0.0
normal,9.640129e-29,0.0,3.6040792e-30,6.3003467e-34,1.02910086e-32,0.0,4.684583e-38,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.1673323e-21,7.75053e-35,1.0,6.769402e-26,9.779396e-29,5.1216013e-18,1.0,1.0,1.0,1.0
attack,0.0,3.3756894e-28,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.632039e-11
attack,1.2078729e-17,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
normal,5.9639047e-36,0.0,2.0680124e-25,1.5015088e-24,0.0,0.0,5.279996e-37,0.0,0.0,0.0
attack,3.3634677e-34,3.8392425e-24,1.2931171e-18,0.0,2.174931e-22,0.0,0.0,0.0,0.0,3.043192e-16
attack,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
normal,3.0745004e-11,2.1243425e-14,5.74767e-30,0.0,1.2892857e-32,4.513157e-21,0.0,0.0,0.0,5.488471e-27
attack,4.287046e-13,1.0,0.28451443,1.0,2.049938e-34,1.0,0.0,0.0,1.0,1.899798e-28
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,1.0,1.2333205e-28,0.0,7.643823e-14,0.999997,0.0,1.0,1.0,1.0
normal,1.2774328e-33,6.766008e-37,2.7169141e-37,1.8155529e-37,0.0,0.0,0.0,0.0,3.7997955e-27,7.0314624e-28
normal,0.0,0.0,0.0,0.0,2.0464023e-38,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,4.2501675e-19,0.0,0.0,0.0,0.0,0.0
attack,1.0,0.0,1.0,0.0,2.1018688e-18,1.0,0.0,1.0,8.013201e-20,1.0
normal,0.0,1.427666e-30,6.665269e-25,0.0,6.6857687e-25,0.0,1.4821276e-37,5.6449236e-34,3.9935616e-19,1.4916953e-31
attack,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
normal,0.0,1.6275649e-27,1.7111621e-18,3.172526e-33,7.298953e-17,6.5534803e-32,0.0,3.976287e-37,4.356634e-28,2.2302368e-17
normal,2.6790104e-29,0.0,0.0,4.9812587e-37,6.811282e-35,0.0,0.0,2.5761241e-36,3.2501917e-24,0.0
attack,1.0,0.8318561,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
normal,3.040018e-35,0.0,3.6482105e-27,2.433099e-34,0.0,1.1890773e-34,2.6516028e-34,0.0,6.3120586e-35,1.1375056e-37
attack,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9999974,0.0,1.0
attack,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
normal,0.0,1.0954274e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,0.06361589,9.0133204e-38,0.9993303,8.733175e-16,0.0,0.0,0.0,0.99999976,1.0
attack,0.0,1.0,0.0,0.0,0.9993428,0.0,0.0,1.0,1.0,1.0
attack,0.99998176,0.9978703,1.1079515e-29,1.3186417e-18,1.31179625e-36,0.85506666,0.99999976,2.549467e-19,5.0653233e-29,0.99996376
normal,0.0,0.0,0.0,0.0,0.0,1.1693185e-31,0.0,0.0,2.5567865e-30,8.4532135e-33
normal,4.9212233e-08,3.405691e-09,1.707877e-31,0.91314733,4.3022844e-27,5.0534954e-09,0.060375333,1.6770332e-20,1.4247299e-20,1.0236669e-16
normal,1.4737404e-27,0.0,1.2428896e-35,2.0904062e-37,4.8496845e-17,1.3336935e-38,4.0492e-34,0.0,2.0324086e-21,5.051634e-32
attack,1.0,0.0,5.71555e-38,0.0,1.0,4.0869097e-19,1.0,1.0,1.0,0.0
attack,1.0,1.0,0.0,1.0,3.056905e-19,0.0,1.0,0.0,0.0,1.0
attack,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
attack,0.0,0.9943012,0.0,0.0,0.0,0.9999315,9.926967e-05,3.2809219e-06,0.97208023,0.0
attack,1.0,1.0,0.0,4.9065003e-30,5.7009096e-33,1.0,1.0,0.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,6.0339673e-16,0.0,0.0,0.0
attack,1.0,0.9999668,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
attack,1.0,8.2955065e-32,1.0,1.526704e-37,1.0,0.9999982,0.0,0.0,1.8329716e-29,2.9125033e-05
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,1.0,1.0,7.1667664e-06,0.0,2.9019026e-19,0.0,0.0,0.9999994,0.0
attack,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.478397e-05
attack,1.0,0.99999976,0.0,1.0,1.0,1.8839458e-32,1.0,0.0,0.0,0.0
attack,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.816392e-38,4.7418954e-33
attack,1.0,7.9061096e-20,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.3000014e-32
attack,0.0,1.0,0.0,0.0,1.0,1.0,3.8193548e-35,1.0,1.0,0.0
attack,9.643432e-38,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
normal,0.0,0.0,1.9767914e-33,0.0,0.0,4.9861243e-30,0.0,0.0,0.0,0.0
normal,0.0,2.0077555e-38,0.0,0.0,0.0,0.0,6.5390896e-34,9.5177726e-18,0.0,0.0
normal,9.4213214e-26,2.700932e-34,1.5996646e-25,0.0,1.3649015e-20,0.0,1.0562129e-18,3.0882974e-24,6.719517e-33,0.0
normal,4.56134e-22,1.0543842e-35,1.3634457e-33,0.0,0.0,5.456496e-32,0.0,0.0,4.006653e-27,2.6083418e-09
attack,1.0,0.0,1.0,1.0,1.0,3.107851e-20,7.8817566e-18,0.0,1.0,0.0
normal,0.0,0.000297755,0.0,2.9946358e-19,1.2650321e-27,0.0,3.4910052e-32,2.8173116e-20,8.707545e-12,3.2481474e-16
normal,0.0,2.0709202e-15,1.7582121e-36,2.5063656e-13,6.761006e-21,0.0,6.4417356e-20,0.0,0.0,0.0
normal,4.2853554e-16,1.8760265e-34,1.1984338e-14,0.0,0.0,0.0,5.942497e-11,7.3423835e-23,9.355786e-25,0.0
attack,5.1535424e-27,1.0,1.0,0.0,3.4736448e-16,8.6279106e-23,1.0,1.0,1.0,0.0
attack,1.0,0.0,4.8975256e-37,0.0,1.3682973e-32,1.0,0.0,1.0,1.0,1.0
normal,0.0,0.0,4.2964695e-16,4.291772e-22,2.0860168e-22,0.0,1.6018772e-30,2.2223555e-32,0.0,1.6053175e-27
attack,0.3829124,0.0,0.0,0.99999976,0.0,0.0,5.1306327e-19,1.0,0.032071352,0.9999997
normal,1.0899926e-36,0.0,2.5487225e-12,0.0,1.952805e-28,2.2807401e-32,1.8047835e-19,0.0,2.4638624e-10,4.621201e-23
normal,0.0,1.3542132e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,1.6411335e-13,1.10149905e-30,4.151247e-37,1.560114e-16,1.0,1.0,1.0,3.016998e-17,1.0
attack,0.0,2.2202738e-37,1.0,1.0,0.0,1.0,0.0,1.0,2.0795506e-21,1.0
attack,1.0,0.0,0.0,0.0,1.0,0.0,8.438578e-35,1.0,1.0,1.0
attack,3.8589327e-09,2.0091146e-35,0.0,0.0,1.0704617e-27,0.0,0.99978924,1.1711766e-05,2.5901488e-19,1.636804e-09
normal,0.0,4.7502866e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.1779251e-13,1.0,3.73751e-24,1.0,1.08084675e-35,6.285614e-17,1.0,1.0,1.0,0.0
normal,2.089265e-38,0.99995106,1.379024e-09,0.0,0.0,0.0,0.0,0.0,1.0111341e-18,2.0286426e-15
attack,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
attack,2.5415212e-10,0.9999994,1.0,1.0,1.2185732e-24,2.6393891e-21,1.0,1.0,3.4560696e-10,0.0
attack,0.0,0.0,8.145978e-12,0.0,2.4443037e-12,0.0,0.0,1.570401e-17,0.017395347,2.8015557e-10
attack,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.2831086e-37,1.0,0.0
normal,1.2173658e-38,4.5014767e-16,0.0,0.0,0.0,5.3465343e-38,0.0,2.1120871e-38,0.0,0.0
normal,0.0,0.0,0.0,0.0,1.57476e-35,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,1.6336765e-38,0.0,0.0,0.0
attack,0.002093643,1.0,1.0,1.0,3.403456e-32,1.0,1.0,5.741559e-29,7.663031e-11,2.8356904e-31
attack,0.0,9.052658e-26,2.8700485e-15,1.0,1.6650992e-36,1.0,1.0,2.0211828e-28,0.9993901,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,0.0,0.0049555004,0.00087851286,0.9999673,1.0,0.0,0.0,0.0,0.762794
normal,1.4375847e-38,0.0,0.0,1.1349322e-35,0.0,4.1365007e-36,0.0,8.092291e-30,0.0,0.0
attack,1.0,2.9381038e-34,0.0013823509,1.7159172e-37,2.7599485e-32,1.0,4.8537908e-18,1.0,1.0,1.0
normal,0.0,3.074922e-15,4.4181653e-13,1.6999693e-28,0.0,0.001108706,2.5038394e-12,8.610178e-18,4.1895677e-31,2.2616303e-11
normal,0.0,0.0,0.0,0.0,8.861634e-32,0.0,0.0,0.0,0.0,0.0
normal,1.3238232e-25,3.825262e-19,1.7199446e-33,1.9026269e-35,5.483264e-18,2.6801845e-30,0.0,0.0,0.0,1.231219e-36
attack,0.0,1.0,0.0,6.285094e-37,0.0,3.298053e-12,1.0,0.98819065,1.0,1.0
attack,1.0,1.0,1.3662156e-33,0.0,0.0,3.7318882e-36,1.0,0.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,1.3176183e-37,0.0,0.0,0.0
normal,1.8001753e-28,6.110768e-27,0.0,0.0,3.7391975e-14,2.7247074e-38,0.0,4.284656e-37,1.1940421e-17,0.0
attack,1.0,1.0,1.0,1.0,0.0,1.0,3.6130075e-33,7.535311e-37,0.0,6.18003e-38
attack,2.580395e-08,8.978682e-05,0.0,0.0,2.4175713e-29,0.0933283,0.0,0.0,0.0,1.4183199e-28
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.7476731e-29,0.0,9.057795e-28,2.0265718e-28,0.0,4.389869e-34,1.866994e-28,0.0,0.0,3.4065588e-33
attack,0.0,0.0,0.9990095,0.0,0.9972409,0.000677526,0.0,0.00045713782,0.0,1.0
normal,1.4676167e-16,0.0,9.821912e-35,0.0,2.1280446e-37,9.833074e-22,6.4417997e-23,0.0,3.147641e-28,2.0261416e-33
attack,1.0,4.6067108e-10,1.0,1.0,0.0,1.0,2.316114e-20,9.774948e-16,1.0,0.0
attack,1.0,1.0,1.0,0.0,1.0928607e-37,0.0,0.0,1.0,0.0,0.9999994
normal,0.0,1.2644936e-24,5.7129268e-33,0.0,1.06995e-37,0.0,1.1040425e-33,0.0,0.0,0.0
attack,0.0,0.0,1.0,1.0,0.9999997,0.0,0.0,0.0,1.0,1.0
attack,1.0,1.0,0.0,1.0,0.0,0.0,8.896154e-23,0.0,1.0,1.0
attack,0.0,1.0,2.1157868e-32,0.99999976,0.0,1.0,1.0,3.303392e-38,2.0295932e-09,1.0
normal,0.0,2.2425683e-36,1.29515465e-20,7.0337625e-30,1.9992674e-20,0.0,8.0877747e-25,0.0,1.7595272e-36,2.3069653e-24
attack,1.0,2.5587919e-26,1.0,0.0,6.8086684e-32,1.0,0.0,1.0,2.0229792e-29,1.0
normal,0.0008828938,1.2954947e-29,0.0,0.0,5.830405e-26,0.0,9.291374e-14,0.0,4.461363e-27,0.0
normal,0.0,3.6352222e-34,0.0,0.0,0.0,4.022972e-23,0.0,0.0,2.0403707e-29,0.0
attack,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
attack,2.0600238e-37,3.3913902e-17,1.0,1.0,4.4759318e-11,0.99999166,1.3655065e-26,2.9956085e-33,0.0,0.0024859011
normal,8.0693953e-13,4.249876e-34,2.0177826e-31,1.8293095e-31,0.0,8.916957e-36,0.0,4.4558844e-13,9.682653e-38,1.1648691e-34
attack,1.0,0.0,0.9999933,0.0,1.0,0.0,0.0,0.0,1.0,1.0
normal,3.3337592e-17,4.28655e-08,1.2359329e-38,2.8928366e-36,5.075932e-18,4.9397425e-22,0.0,0.0,5.609473e-30,7.718467e-18
attack,1.943162e-18,0.9998902,0.99996805,5.9889233e-33,1.0,0.0,0.99997395,1.3364077e-16,0.9999919,2.3957056e-12
attack,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
normal,7.8445717e-23,5.5349563e-35,0.0,0.0,2.0057314e-26,3.5070187e-34,2.9992083e-08,6.778726e-35,3.8155016e-32,3.4644458e-32
attack,1.0,1.0,1.0,0.0,0.0,1.4206517e-31,4.641378e-30,1.0,1.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,4.5933138e-36,6.656945e-37,6.148636e-16,0.0,2.2852869e-24,3.6681884e-15,0.11523858,3.7188425e-36,3.235007e-36,2.5084958e-19
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,8.111958e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,3.1241807e-29,0.0,0.0,0.0,4.8973924e-38,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.94652903,0.0,2.9503744e-30,0.0,0.0,0.0039405823,0.0,0.0,3.883628e-22
attack,1.215151e-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9633108e-36,0.0
attack,1.0,2.818368e-33,0.0,1.0,1.0,0.0,1.1751401e-17,1.0,1.0,1.7358353e-34
normal,0.0,0.0,0.0,8.3945384e-10,0.0,6.4480543e-35,0.0,0.0,0.0,1.4669771e-33
attack,2.7044312e-31,6.5249015e-22,4.081737e-34,1.0,1.4106245e-22,1.0,6.104895e-35,1.0,0.99999976,1.0
normal,1.6643171e-37,0.0,1.2732446e-32,0.0,1.5141688e-24,3.5906026e-23,3.0720646e-28,1.1495263e-13,5.242567e-29,1.3433678e-18
attack,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
normal,0.0,0.0,6.925878e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,0.0,0.0,1.0,0.99677706,0.0,0.9995483,0.9999887,0.462893,0.0
attack,9.1699394e-23,0.012073487,1.0,0.9943876,3.8899583e-30,8.868591e-19,0.99999976,1.0,0.0,3.597529e-29
normal,0.0,1.2111453e-30,4.97114e-15,1.3662193e-20,0.0,1.912289e-21,1.3554088e-24,0.0,2.832529e-06,0.0
attack,1.0,1.0,1.0,3.1045332e-20,1.0,0.0,0.0,2.6301511e-37,1.0,1.9539714e-24
normal,6.563267e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.6837005e-34,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
attack,2.2513304e-06,3.298685e-14,0.0,5.911812e-12,1.8625848e-06,0.019012004,3.802567e-26,6.373569e-26,4.5272055e-38,2.392347e-14
normal,0.0003426373,0.0,6.8053447e-32,2.4429503e-06,2.4538824e-10,9.586298e-36,6.3103045e-19,6.205799e-32,0.9998833,1.8066134e-14
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,6.767047e-35,0.0,1.0853087e-28,6.575027e-06,4.3553535e-21,0.0,1.2079631e-35,1.6514854e-29,2.2669681e-30,0.0
attack,0.0,1.0,1.0,1.0,1.6343368e-31,1.0,0.0,1.0,0.0,0.0
normal,0.0,4.7684057e-37,2.685343e-37,0.0,0.0,0.0,1.1020542e-37,0.0,7.625671e-31,0.0
attack,1.0,2.0841164e-14,1.0,1.0,0.0,3.99985e-38,1.0,0.0,1.0,9.742512e-11
normal,0.0,0.0,0.0,0.0,8.203731e-27,5.959554e-12,2.0212297e-35,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,1.1168958e-31,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,4.5762638e-35,0.0,1.353505e-35,0.0
normal,0.036622733,1.7730794e-11,5.066766e-24,0.99999917,5.1221627e-35,2.1001617e-33,0.06496176,2.458996e-16,1.3225921e-13,0.0013286769
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.3507517,5.522037e-32,0.9999994,1.0,5.7799295e-36,1.4361939e-36,3.3575342e-18,7.89953e-37,0.9999999,0.9999999
attack,0.0,0.99988365,0.0,0.0,0.0,0.9999946,0.0,0.9999999,0.99996954,1.0
normal,2.1549814e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4113598e-25,0.0
attack,1.0,2.0208123e-21,7.375815e-24,1.0,1.0,1.4844101e-19,0.0,1.0,1.0,3.5469436e-23
attack,1.0,0.9818076,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
attack,1.8205837e-34,1.0,0.0,0.0,0.996192,1.0,0.0,1.0,1.0,0.0
normal,0.0,1.5233733e-26,0.0,1.5963362e-25,0.0,4.8561884e-37,0.0,0.0,0.0,1.2932769e-30
normal,9.972541e-37,0.0,0.0,0.0,1.903913e-34,2.336861e-37,2.7601955e-36,0.0,0.0,0.0
attack,1.3467038e-13,2.2610688e-23,1.9264121e-14,5.143204e-15,5.339178e-30,0.002434492,0.00082218647,0.9999998,0.36290437,2.4311908e-24
normal,1.2787245e-26,0.0,0.0,0.0,0.0,0.0,4.7080708e-30,0.0,7.606241e-22,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
normal,9.67973e-24,0.0,3.1790726e-15,0.0,2.572229e-26,0.0,6.673144e-21,2.3980757e-33,5.489458e-07,1.2015866e-31
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6450133e-36
normal,0.0,0.0,9.354875e-29,2.0463299e-10,5.2784524e-27,8.2433474e-13,0.9994879,0.0,5.289914e-30,2.396579e-08
normal,5.480929e-38,0.0,1.66759e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.106658e-11
normal,0.0,0.0,0.0,0.0,0.0,2.8174042e-38,0.0,2.5355164e-37,1.6546313e-30,0.0
normal,1.8037831e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7108697e-24
normal,8.8927705e-36,0.0,3.491507e-27,8.8332384e-27,4.309925e-26,0.0,2.1834894e-33,0.0,1.3894282e-29,0.0
attack,1.0,1.0,0.0,0.9999766,0.0,1.0,0.0,0.0,0.0,0.99999857
attack,1.0,1.9182893e-34,0.0,0.0,2.5624112e-37,1.0,1.0,1.0,1.0,0.0
normal,4.7100686e-36,0.0,0.0,5.9504937e-22,2.712579e-34,0.0,0.0,0.0,0.0,0.0
attack,3.338192e-22,2.8391125e-11,0.0,0.9999192,0.0,0.9987284,0.9999981,7.739943e-30,1.3278873e-36,3.4499787e-13
normal,0.0,2.2857366e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,6.494173e-33,0.0,0.0,3.6091192e-35,0.0,9.0928183e-38,5.9774275e-38,0.0,0.0,1.527165e-36
attack,2.181201e-32,6.389797e-29,5.4791952e-15,1.6413607e-07,0.0,3.1014198e-07,1.7230756e-27,0.9997277,4.3562527e-09,0.9993583
attack,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
normal,1.9871646e-33,0.0,1.14539e-24,0.0,4.3095805e-33,0.0,0.0,0.0,0.0,6.7043885e-32
attack,8.487017e-24,1.0,1.0,1.0,1.0,4.744835e-22,0.0,0.0,0.0,1.0
attack,0.0,1.2502088e-26,0.0,0.3316403,0.99741995,2.607086e-22,0.007073939,1.0434844e-09,0.99628305,1.3716351e-08
normal,0.0,3.2215163e-32,2.6378906e-20,0.0,0.0,7.922999e-32,1.0598179e-24,0.0,0.0,7.16008e-15
attack,0.0,1.8771981e-14,0.0,0.00553301,1.5582127e-21,7.6729326e-26,0.0,2.803643e-27,0.0,0.0
normal,0.0,0.0,5.4118514e-37,0.0,0.0,4.3528467e-28,0.0,2.322173e-36,3.206866e-16,4.344678e-31
attack,0.0,6.923001e-29,1.0,1.0,1.0,1.0,2.5830098e-38,1.0,4.803589e-36,0.0
normal,2.134503e-06,2.044345e-13,1.08965205e-13,6.8637506e-23,3.0031522e-08,1.8185256e-38,0.3949686,0.0147275925,1.6623042e-07,0.65377915
attack,1.0,5.28542e-36,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
normal,4.4532913e-10,1.0597572e-24,1.6361396e-16,0.0,1.2097143e-22,5.238726e-15,0.0,3.6650952e-16,1.0562496e-06,6.4242976e-17
attack,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
attack,0.0,0.0,0.9999998,2.1938494e-34,1.0,1.0,0.0,0.9998008,0.99999946,0.0
attack,3.6715322e-31,0.9628246,0.0,1.2122642e-37,0.9999997,0.0,0.0,1.0,0.8274008,1.0
attack,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
attack,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.550669e-37,0.0,1.0
normal,4.0466823e-12,0.0,1.8352828e-19,0.0,8.133419e-38,0.0,1.4861878e-21,1.2971112e-22,0.0,0.0
normal,7.6075e-34,1.6191074e-14,1.1058689e-12,0.0,2.5153317e-31,0.0,0.0,1.0822804e-24,1.1617751e-28,1.0770309e-36
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7449645e-25,0.0,7.2652384e-37
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9616644e-28,0.0,0.0
attack,1.0,5.110776e-38,1.0,0.0,0.0,1.0,0.0,9.92216e-35,1.0,1.0
attack,1.4422866e-38,5.8703173e-38,7.7772426e-28,1.0,1.0,1.0005321e-34,1.0,4.9035225e-31,1.0,1.0
normal,0.0,0.0,0.0,2.7565035e-35,0.0,3.8333382e-35,0.0,0.0,0.0,0.0
normal,0.0,2.5361657e-36,0.0,0.0,6.1085495e-21,1.7756654e-33,1.7815606e-34,0.0,0.0,0.0
normal,1.5302639e-33,5.280687e-35,0.0,0.0,3.2984802e-16,7.5852204e-33,2.6628082e-38,8.136415e-34,7.5098275e-30,6.086777e-36
normal,0.0,0.0,2.156981e-33,4.2109378e-33,0.0,5.146864e-34,2.7680348e-25,3.9289626e-27,6.707269e-35,0.0
normal,4.2464986e-22,1.1572243e-27,5.4313445e-33,6.4335453e-24,5.9557e-35,0.0,4.552966e-20,0.0,0.0,1.3029178e-38
normal,2.0575838e-27,0.0,0.0,0.0,0.0,0.0,0.0,2.6241267e-38,0.0,0.0
normal,4.5608473e-32,7.449237e-27,0.9999386,0.0,0.0,0.0,1.5195459e-37,0.0,0.0,2.427944e-19
attack,5.6183703e-34,6.728789e-37,0.0,1.868578e-18,0.9777954,0.0,0.9960976,0.99996704,0.0,8.5923926e-07
attack,1.0,0.99999964,0.0,1.0,0.0,0.0,0.0,0.9999995,4.8031655e-37,1.0
normal,0.0,0.0,0.0,5.9780538e-27,0.0,0.0,0.015536755,0.0,0.0,0.0
attack,1.0,1.0,1.2527454e-31,0.0,1.0,3.3016601e-19,5.5146883e-14,1.0,1.0,6.7476973e-25
attack,2.080716e-37,1.760323e-32,1.9712623e-35,1.0,0.9999827,0.99993944,1.0,0.0,1.0,0.0
attack,1.0,1.0,4.4647525e-34,1.0,3.534691e-24,0.0,1.0,0.0,0.0,1.0
normal,2.1854748e-16,7.9218264e-23,1.3725224e-23,0.0,0.0,2.0828681e-22,2.5717182e-19,8.526273e-26,2.4449363e-32,9.736431e-31
normal,0.0,0.0,0.0,0.0,2.6243288e-14,0.0,0.0,0.0,2.0402155e-21,0.0
